crash_id,person_injury_severity,crash_date,crash_month,crash_time,crash_year,day_of_week,city,county,latitude,longitude,rural_flag,rural_urban_type,road_class,physical_feature_1,population_group,property_damages
18993488,99 - UNKNOWN,2022-06-30,6,348,2022,THURSDAY,NEW BRAUNFELS,COMAL,29.7355075,-98.08570284,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
18996717,B - SUSPECTED MINOR INJURY,2022-06-30,6,1410,2022,THURSDAY,OUTSIDE CITY LIMITS,MEDINA,29.51940201,-98.81643677,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18997088,A - SUSPECTED SERIOUS INJURY,2022-06-30,6,1850,2022,THURSDAY,HOUSTON,HARRIS,29.71306829,-95.62062334,No,no data,TOLLWAY,NOT APPLICABLE,"250,000 POP AND OVER",NONE
18999020,B - SUSPECTED MINOR INJURY,2022-06-30,6,2224,2022,THURSDAY,OUTSIDE CITY LIMITS,HARRISON,32.55722377,-94.44015397,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18993390,C - POSSIBLE INJURY,2022-07-01,7,2245,2022,FRIDAY,OUTSIDE CITY LIMITS,GUADALUPE,29.50886307,-98.16575155,Yes,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,RURAL,NONE
18995750,B - SUSPECTED MINOR INJURY,2022-07-01,7,1940,2022,FRIDAY,KINGSVILLE,KLEBERG,27.49877167,-97.84249115,No,"SMALL URBAN (5000-49,999)",FARM TO MARKET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
19002412,A - SUSPECTED SERIOUS INJURY,2022-07-01,7,1815,2022,FRIDAY,OUTSIDE CITY LIMITS,WILBARGER,34.23899138,-99.44619999,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
18991731,C - POSSIBLE INJURY,2022-07-02,7,1355,2022,SATURDAY,OUTSIDE CITY LIMITS,NAVARRO,32.29561341,-96.37801528,Yes,no data,FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18992130,B - SUSPECTED MINOR INJURY,2022-07-02,7,1320,2022,SATURDAY,OUTSIDE CITY LIMITS,BANDERA,29.73092268,-99.09647367,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
18993831,A - SUSPECTED SERIOUS INJURY,2022-07-02,7,1251,2022,SATURDAY,BEDFORD,TARRANT,32.84108204,-97.13350037,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
18994925,B - SUSPECTED MINOR INJURY,2022-07-02,7,2029,2022,SATURDAY,SAN ANTONIO,BEXAR,29.4086305,-98.50918845,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
18994977,B - SUSPECTED MINOR INJURY,2022-07-02,7,1844,2022,SATURDAY,SEMINOLE,GAINES,32.73578519,-102.64144082,No,"SMALL URBAN (5000-49,999)",CITY STREET,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
18995602,C - POSSIBLE INJURY,2022-07-02,7,140,2022,SATURDAY,LUBBOCK,LUBBOCK,33.47109611,-101.88762509,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
18996263,A - SUSPECTED SERIOUS INJURY,2022-07-02,7,1015,2022,SATURDAY,OUTSIDE CITY LIMITS,REAL,29.775392,-99.86307937,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18996474,N - NOT INJURED,2022-07-02,7,1649,2022,SATURDAY,OUTSIDE CITY LIMITS,BRAZORIA,29.03105543,-95.37401629,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
19003684,B - SUSPECTED MINOR INJURY,2022-07-02,7,1221,2022,SATURDAY,OUTSIDE CITY LIMITS,DENTON,33.3095921,-97.12769531,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19005049,B - SUSPECTED MINOR INJURY,2022-07-02,7,400,2022,SATURDAY,MESQUITE,DALLAS,32.8233618,-96.62931727,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
19005129,B - SUSPECTED MINOR INJURY,2022-07-02,7,1241,2022,SATURDAY,OUTSIDE CITY LIMITS,VAN ZANDT,32.8285496,-96.06114526,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
18993567,B - SUSPECTED MINOR INJURY,2022-07-03,7,2245,2022,SUNDAY,OUTSIDE CITY LIMITS,JEFFERSON,29.84953027,-94.12943052,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
18995077,A - SUSPECTED SERIOUS INJURY,2022-07-03,7,1644,2022,SUNDAY,HOUSTON,HARRIS,29.77065127,-95.18568063,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
18997705,A - SUSPECTED SERIOUS INJURY,2022-07-03,7,1445,2022,SUNDAY,RHOME,WISE,33.05984325,-97.4771593,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,"TOWN UNDER 2,499 POP",NONE
19004083,K - FATAL INJURY,2022-07-03,7,2120,2022,SUNDAY,OUTSIDE CITY LIMITS,CALLAHAN,32.42988745,-99.43747218,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19004900,A - SUSPECTED SERIOUS INJURY,2022-07-03,7,1924,2022,SUNDAY,BURLESON,JOHNSON,32.54519306,-97.34185824,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
18992894,K - FATAL INJURY,2022-07-04,7,244,2022,MONDAY,SEABROOK,HARRIS,29.55977695,-95.03886657,No,"LARGE URBANIZED (200,000+)",CITY STREET,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
18993545,B - SUSPECTED MINOR INJURY,2022-07-04,7,2133,2022,MONDAY,TEXARKANA,BOWIE,33.45815636,-94.08272219,No,"URBANIZED (50,000-199,999)",CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
18994516,A - SUSPECTED SERIOUS INJURY,2022-07-04,7,2354,2022,MONDAY,AMARILLO,POTTER,35.19528126,-101.86070934,No,"URBANIZED (50,000-199,999)",INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",STOP SIGN AHEAD STREET SIGN
18994642,A - SUSPECTED SERIOUS INJURY,2022-07-04,7,1554,2022,MONDAY,AUSTIN,TRAVIS,30.25093478,-97.68616248,No,no data,CITY STREET,CROSSOVER FROM ONE FRONTAGE ROAD TO OTHER,"250,000 POP AND OVER",NONE
18994690,N - NOT INJURED,2022-07-04,7,1545,2022,MONDAY,OUTSIDE CITY LIMITS,VICTORIA,28.85295318,-96.88892337,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,STOP SIGN W/ FLASHING LIGHTS
18995199,B - SUSPECTED MINOR INJURY,2022-07-04,7,2352,2022,MONDAY,MISSOURI CITY,FORT BEND,29.60452484,-95.56754304,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
18998176,A - SUSPECTED SERIOUS INJURY,2022-07-04,7,1920,2022,MONDAY,OUTSIDE CITY LIMITS,LIMESTONE,31.44492652,-96.37660748,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19002055,B - SUSPECTED MINOR INJURY,2022-07-04,7,2348,2022,MONDAY,OUTSIDE CITY LIMITS,HARRIS,30.04033422,-95.38241493,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
19002869,K - FATAL INJURY,2022-07-04,7,2,2022,MONDAY,OUTSIDE CITY LIMITS,ATASCOSA,29.0676245,-98.70834552,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,50 FEET WIRE FENCE
18992953,A - SUSPECTED SERIOUS INJURY,2022-07-05,7,38,2022,TUESDAY,OUTSIDE CITY LIMITS,TRAVIS,30.25747764,-97.61228476,Yes,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18995619,A - SUSPECTED SERIOUS INJURY,2022-07-05,7,2317,2022,TUESDAY,AUSTIN,TRAVIS,30.19305984,-97.78957957,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
18995756,N - NOT INJURED,2022-07-05,7,751,2022,TUESDAY,OUTSIDE CITY LIMITS,HARRIS,30.16785088,-95.5429838,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
18995874,B - SUSPECTED MINOR INJURY,2022-07-05,7,1612,2022,TUESDAY,GROESBECK,LIMESTONE,31.52222708,-96.5358699,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,"2,500 - 4,999 POP",HIGHWAY SIGN
18996846,A - SUSPECTED SERIOUS INJURY,2022-07-05,7,1544,2022,TUESDAY,GRAPEVINE,TARRANT,no data,no data,No,no data,INTERSTATE,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
18998174,B - SUSPECTED MINOR INJURY,2022-07-05,7,1932,2022,TUESDAY,NEW BRAUNFELS,COMAL,29.69184113,-98.1100769,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
18998178,K - FATAL INJURY,2022-07-05,7,611,2022,TUESDAY,OUTSIDE CITY LIMITS,GUADALUPE,29.62784628,-98.14065627,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,BLACK COW
18999084,B - SUSPECTED MINOR INJURY,2022-07-05,7,2016,2022,TUESDAY,PORT ARTHUR,JEFFERSON,29.95861243,-93.96625777,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
19002987,B - SUSPECTED MINOR INJURY,2022-07-05,7,2017,2022,TUESDAY,PAMPA,GRAY,35.5383657,-100.97862134,No,no data,CITY STREET,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
18996330,N - NOT INJURED,2022-07-06,7,1053,2022,WEDNESDAY,SEMINOLE,GAINES,32.72002452,-102.65005114,No,no data,CITY STREET,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
18996727,B - SUSPECTED MINOR INJURY,2022-07-06,7,1248,2022,WEDNESDAY,OUTSIDE CITY LIMITS,ERATH,32.22322201,-98.12245364,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18998160,B - SUSPECTED MINOR INJURY,2022-07-06,7,1710,2022,WEDNESDAY,OUTSIDE CITY LIMITS,FANNIN,no data,no data,Yes,no data,FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
18998929,B - SUSPECTED MINOR INJURY,2022-07-06,7,1532,2022,WEDNESDAY,SAN ANTONIO,BEXAR,29.35662448,-98.53941634,No,"LARGE URBANIZED (200,000+)",CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19001870,B - SUSPECTED MINOR INJURY,2022-07-06,7,2305,2022,WEDNESDAY,COPPELL,DALLAS,32.96981542,-96.99376251,No,no data,CITY STREET,ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY,"25,000 - 49,999 POP",NONE
19001933,K - FATAL INJURY,2022-07-06,7,26,2022,WEDNESDAY,FARMERS BRANCH,DALLAS,32.90757945,-96.91684509,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
18998095,B - SUSPECTED MINOR INJURY,2022-07-07,7,315,2022,THURSDAY,OUTSIDE CITY LIMITS,UPSHUR,32.58133315,-95.03762091,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
18999454,99 - UNKNOWN,2022-07-07,7,939,2022,THURSDAY,SAN ANTONIO,BEXAR,29.40007726,-98.50440082,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",30 FT CHAIN LINK FENCE
18999536,A - SUSPECTED SERIOUS INJURY,2022-07-07,7,1357,2022,THURSDAY,OUTSIDE CITY LIMITS,BEXAR,29.39084316,-98.70195835,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19000806,A - SUSPECTED SERIOUS INJURY,2022-07-07,7,1515,2022,THURSDAY,OUTSIDE CITY LIMITS,VAN ZANDT,32.49205436,-95.85901077,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19000849,A - SUSPECTED SERIOUS INJURY,2022-07-07,7,2303,2022,THURSDAY,LEWISVILLE,DENTON,33.00157041,-96.97789526,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
18999363,A - SUSPECTED SERIOUS INJURY,2022-07-08,7,312,2022,FRIDAY,ROBINSON,MCLENNAN,31.4964266,-97.13040701,No,no data,US & STATE HIGHWAYS,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
19002191,C - POSSIBLE INJURY,2022-07-08,7,2130,2022,FRIDAY,HOUSTON,HARRIS,29.84428773,-95.54517304,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19003606,B - SUSPECTED MINOR INJURY,2022-07-08,7,2117,2022,FRIDAY,OUTSIDE CITY LIMITS,ANDERSON,32.03580118,-95.49447498,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19003962,B - SUSPECTED MINOR INJURY,2022-07-08,7,1505,2022,FRIDAY,OUTSIDE CITY LIMITS,HUTCHINSON,35.73928058,-101.55325057,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19001956,A - SUSPECTED SERIOUS INJURY,2022-07-09,7,2342,2022,SATURDAY,LIVE OAK,BEXAR,29.56223278,-98.33980038,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
19002586,B - SUSPECTED MINOR INJURY,2022-07-09,7,1707,2022,SATURDAY,OUTSIDE CITY LIMITS,BEXAR,29.26011708,-98.71315304,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
19002891,B - SUSPECTED MINOR INJURY,2022-07-09,7,1452,2022,SATURDAY,ALVIN,BRAZORIA,no data,no data,No,no data,US & STATE HIGHWAYS,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
19003331,A - SUSPECTED SERIOUS INJURY,2022-07-09,7,2330,2022,SATURDAY,TYLER,SMITH,32.312124,-95.27084954,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
19001958,N - NOT INJURED,2022-07-10,7,220,2022,SUNDAY,HUNTSVILLE,WALKER,30.69606654,-95.55436159,No,"SMALL URBAN (5000-49,999)",INTERSTATE,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
19001985,B - SUSPECTED MINOR INJURY,2022-07-10,7,227,2022,SUNDAY,IRVING,DALLAS,32.83371497,-96.89607207,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,ONE OR MORE TRAFFIC LANES CLOSED,"100,000 - 249,999 POP",NONE
19002628,A - SUSPECTED SERIOUS INJURY,2022-07-10,7,350,2022,SUNDAY,OUTSIDE CITY LIMITS,EL PASO,31.89083783,-106.6255551,Yes,no data,CITY STREET,NOT APPLICABLE,RURAL,NONE
19003203,B - SUSPECTED MINOR INJURY,2022-07-10,7,1555,2022,SUNDAY,DALHART,DALLAM,36.07170689,-102.50469093,No,no data,CITY STREET,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
19003988,B - SUSPECTED MINOR INJURY,2022-07-11,7,752,2022,MONDAY,SUGAR LAND,FORT BEND,29.60900456,-95.64316193,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
19067304,B - SUSPECTED MINOR INJURY,2022-07-12,7,2348,2022,TUESDAY,HITCHCOCK,GALVESTON,no data,no data,No,no data,NON TRAFFICWAY,PRIVATE DRIVE OR ROAD,"5,000 - 9,999 POP",NONE
19066275,N - NOT INJURED,2022-07-27,7,1235,2022,WEDNESDAY,AUSTIN,TRAVIS,30.44960475,-97.81621245,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19194693,B - SUSPECTED MINOR INJURY,2022-07-28,7,834,2022,THURSDAY,COPPERAS COVE,CORYELL,31.12767587,-97.94560683,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
19070341,A - SUSPECTED SERIOUS INJURY,2022-07-29,7,2000,2022,FRIDAY,ARCOLA,FORT BEND,29.50820926,-95.46281164,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"TOWN UNDER 2,499 POP",NONE
19060605,C - POSSIBLE INJURY,2022-07-30,7,1630,2022,SATURDAY,OUTSIDE CITY LIMITS,HUNT,32.92626969,-96.12240042,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19057705,N - NOT INJURED,2022-07-31,7,140,2022,SUNDAY,OUTSIDE CITY LIMITS,HARRIS,30.02162975,-95.38041307,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
19066725,N - NOT INJURED,2022-07-31,7,1551,2022,SUNDAY,ODESSA,ECTOR,31.88814966,-102.33774952,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
19060454,K - FATAL INJURY,2022-08-02,8,250,2022,TUESDAY,DALLAS,DALLAS,32.80879265,-96.79287592,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19060946,C - POSSIBLE INJURY,2022-08-04,8,420,2022,THURSDAY,OUTSIDE CITY LIMITS,WASHINGTON,30.15082893,-96.64142451,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19058261,A - SUSPECTED SERIOUS INJURY,2022-08-05,8,4,2022,FRIDAY,OUTSIDE CITY LIMITS,GREGG,32.39921545,-94.83329544,Yes,"SMALL URBAN (5000-49,999)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19060297,N - NOT INJURED,2022-08-05,8,1932,2022,FRIDAY,OUTSIDE CITY LIMITS,BURNET,30.4578301,-98.11558996,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,GUARD RAIL POST DAMAGE
19063040,A - SUSPECTED SERIOUS INJURY,2022-08-05,8,2203,2022,FRIDAY,OUTSIDE CITY LIMITS,JIM WELLS,27.36483047,-98.21724606,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19064637,B - SUSPECTED MINOR INJURY,2022-08-05,8,800,2022,FRIDAY,OUTSIDE CITY LIMITS,LAVACA,29.20253211,-97.05620943,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19066525,B - SUSPECTED MINOR INJURY,2022-08-05,8,2112,2022,FRIDAY,OUTSIDE CITY LIMITS,MONTAGUE,33.52139299,-97.81273161,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19062796,B - SUSPECTED MINOR INJURY,2022-08-06,8,1738,2022,SATURDAY,OUTSIDE CITY LIMITS,MILAM,30.84623605,-97.05153948,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,FENCE
19058095,B - SUSPECTED MINOR INJURY,2022-08-07,8,147,2022,SUNDAY,CORPUS CHRISTI,NUECES,27.78065488,-97.39726305,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19059033,B - SUSPECTED MINOR INJURY,2022-08-07,8,1545,2022,SUNDAY,OUTSIDE CITY LIMITS,MIDLAND,31.96715089,-102.14863874,Yes,no data,CITY STREET,NOT APPLICABLE,RURAL,NONE
19059039,A - SUSPECTED SERIOUS INJURY,2022-08-07,8,951,2022,SUNDAY,OUTSIDE CITY LIMITS,FORT BEND,29.37356709,-95.64142542,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19062060,K - FATAL INJURY,2022-08-07,8,644,2022,SUNDAY,WICHITA FALLS,WICHITA,33.85120231,-98.48722515,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",WHITE PYLON
19066046,B - SUSPECTED MINOR INJURY,2022-08-07,8,2132,2022,SUNDAY,OUTSIDE CITY LIMITS,ELLIS,32.33720113,-96.99392505,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
19068535,A - SUSPECTED SERIOUS INJURY,2022-08-07,8,1545,2022,SUNDAY,OUTSIDE CITY LIMITS,JIM WELLS,27.97248927,-98.0926389,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19069717,A - SUSPECTED SERIOUS INJURY,2022-08-07,8,1649,2022,SUNDAY,OUTSIDE CITY LIMITS,HARRIS,30.08495161,-95.53478698,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19061058,99 - UNKNOWN,2022-08-08,8,2214,2022,MONDAY,CLEVELAND,LIBERTY,30.34312258,-95.08987956,No,"SMALL URBAN (5000-49,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
19062707,K - FATAL INJURY,2022-08-08,8,353,2022,MONDAY,FORT WORTH,TARRANT,32.67271713,-97.24045935,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19058070,B - SUSPECTED MINOR INJURY,2022-08-09,8,1015,2022,TUESDAY,OUTSIDE CITY LIMITS,JASPER,31.06181915,-93.98335433,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19059455,C - POSSIBLE INJURY,2022-08-09,8,636,2022,TUESDAY,ROCKWALL,ROCKWALL,32.86853422,-96.44235266,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
19059595,B - SUSPECTED MINOR INJURY,2022-08-09,8,1823,2022,TUESDAY,OUTSIDE CITY LIMITS,POLK,30.71193305,-94.96793862,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19063278,B - SUSPECTED MINOR INJURY,2022-08-10,8,2008,2022,WEDNESDAY,BRYAN,BRAZOS,30.69102527,-96.37356216,No,no data,CITY STREET,ONE OR MORE TRAFFIC LANES CLOSED,"50,000 - 99,999 POP",NONE
19063283,K - FATAL INJURY,2022-08-10,8,2205,2022,WEDNESDAY,BRYAN,BRAZOS,30.65964658,-96.34224088,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
19070050,B - SUSPECTED MINOR INJURY,2022-08-10,8,1829,2022,WEDNESDAY,CAMPBELL,HUNT,33.14410912,-95.95002682,Yes,no data,CITY STREET,NOT APPLICABLE,"TOWN UNDER 2,499 POP",NONE
19059416,A - SUSPECTED SERIOUS INJURY,2022-08-11,8,1500,2022,THURSDAY,SAN ANGELO,TOM GREEN,31.42546853,-100.49974147,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
19062409,A - SUSPECTED SERIOUS INJURY,2022-08-11,8,54,2022,THURSDAY,OUTSIDE CITY LIMITS,GRAYSON,33.76921878,-96.70302604,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19066542,A - SUSPECTED SERIOUS INJURY,2022-08-11,8,535,2022,THURSDAY,ARLINGTON,TARRANT,32.73503427,-97.06858692,No,no data,CITY STREET,ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY,"250,000 POP AND OVER",NONE
19058627,B - SUSPECTED MINOR INJURY,2022-08-12,8,1955,2022,FRIDAY,OUTSIDE CITY LIMITS,GAINES,32.75123747,-102.64018047,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
19059078,A - SUSPECTED SERIOUS INJURY,2022-08-12,8,2016,2022,FRIDAY,CARROLLTON,DENTON,33.02475421,-96.88704253,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
19059436,A - SUSPECTED SERIOUS INJURY,2022-08-12,8,1722,2022,FRIDAY,OUTSIDE CITY LIMITS,WOOD,32.77972302,-95.45040502,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,MEDIUM SIZED DOG
19059599,B - SUSPECTED MINOR INJURY,2022-08-12,8,1711,2022,FRIDAY,OUTSIDE CITY LIMITS,PECOS,30.91500907,-102.87080069,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
19060376,C - POSSIBLE INJURY,2022-08-12,8,2143,2022,FRIDAY,OUTSIDE CITY LIMITS,BASTROP,30.15374532,-97.25364089,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,DOG
19061757,A - SUSPECTED SERIOUS INJURY,2022-08-12,8,2200,2022,FRIDAY,LUBBOCK,LUBBOCK,33.60020548,-101.90413981,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",CURB
19063103,C - POSSIBLE INJURY,2022-08-12,8,2004,2022,FRIDAY,OUTSIDE CITY LIMITS,HALE,34.20590057,-101.67503365,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19063516,C - POSSIBLE INJURY,2022-08-12,8,2200,2022,FRIDAY,LUBBOCK,LUBBOCK,33.60710795,-101.90488027,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19063598,A - SUSPECTED SERIOUS INJURY,2022-08-12,8,1650,2022,FRIDAY,OUTSIDE CITY LIMITS,WISE,33.04944336,-97.61325315,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
19063948,A - SUSPECTED SERIOUS INJURY,2022-08-12,8,701,2022,FRIDAY,OUTSIDE CITY LIMITS,HARRISON,32.37288969,-94.17695837,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
19066921,K - FATAL INJURY,2022-08-12,8,1900,2022,FRIDAY,HOUSTON,HARRIS,29.76893563,-95.33948877,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
19057453,A - SUSPECTED SERIOUS INJURY,2022-08-13,8,1751,2022,SATURDAY,HEREFORD,DEAF SMITH,34.82165474,-102.3837725,No,no data,US & STATE HIGHWAYS,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
19058409,N - NOT INJURED,2022-08-13,8,1518,2022,SATURDAY,LAMPASAS,LAMPASAS,31.06377029,-98.18202209,No,"SMALL URBAN (5000-49,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
19058889,A - SUSPECTED SERIOUS INJURY,2022-08-13,8,1449,2022,SATURDAY,TERRELL,KAUFMAN,32.69083384,-96.24081449,No,no data,INTERSTATE,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
19060438,B - SUSPECTED MINOR INJURY,2022-08-13,8,1633,2022,SATURDAY,AUSTIN,TRAVIS,no data,no data,No,no data,NON TRAFFICWAY,IN A PARKING LOT,"250,000 POP AND OVER",NONE
19060501,C - POSSIBLE INJURY,2022-08-13,8,2156,2022,SATURDAY,AUSTIN,TRAVIS,30.32696358,-97.7748196,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
