,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity_x,license_plate_state_x,vehicle_body_style_x,vehicle_color_x,vehicle_defect_1_x,vehicle_make_x,vehicle_model_name_x
12453,17693232.0,15.0,no charges,b - black,2020-05-07,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,vn800 (kawasaki)
12454,17887726.0,52.0,no charges,b - black,2020-05-07,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda)
12455,17684062.0,23.0,improper dl for type vehicle (no class m),w - white,2020-05-08,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,unknown (harley-davidson)
12456,17684304.0,44.0,no charges,w - white,2020-05-08,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,11 - defective steering mechanism,harley-davidson,fls (harley-davidson)
12457,17684639.0,20.0,no charges,h - hispanic,2020-05-08,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,kawasaki,ex250 (kawasaki)
12458,17688796.0,25.0,evading arrest detention w/veh,w - white,2020-05-08,friday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,nc - north carolina,1 - driver license,n - not injured,nc - north carolina,mc - motorcycle,blu - blue,,yamaha,fz6 (yamaha)
12459,17683986.0,42.0,no charges,a - asian,2020-05-09,saturday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,ctx700 (honda)
12460,17684377.0,60.0,no charges,b - black,2020-05-09,saturday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fld (harley-davidson)
12461,17684390.0,34.0,no charges,a - asian,2020-05-09,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,harley-davidson,fls (harley-davidson)
12462,17684469.0,53.0,no charges,b - black,2020-05-09,saturday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,fxb (harley-davidson)
12463,17684627.0,34.0,no charges,w - white,2020-05-09,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,cbr500 (honda)
12464,17684688.0,24.0,"ftm proof financial responsibility, fail to display dl / no dl / incorrect endorsement, fail to control speed, fail to comply upon striking an unattended vehicle mb",h - hispanic,2020-05-09,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zr750 (kawasaki)
12465,17684940.0,54.0,no charges,w - white,2020-05-09,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
12466,17685356.0,49.0,no charges,h - hispanic,2020-05-09,saturday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,k - fatal injury,,mc - motorcycle,gry - gray,,honda,vtx1300 (honda)
12467,17685868.0,52.0,no charges,w - white,2020-05-09,saturday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,red - red,,honda,cmx300 (honda)
12468,17686347.0,59.0,no charges,w - white,2020-05-09,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,unknown (harley-davidson)
12469,17688897.0,31.0,no charges,w - white,2020-05-09,saturday,1 - male,1 - not worn,98 - other/out of state,0,co - colorado,1 - driver license,a - suspected serious injury,co - colorado,mc - motorcycle,blk - black,,suzuki,unknown (suzuki)
12470,17689129.0,37.0,no charges,h - hispanic,2020-05-09,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
12471,17689600.0,53.0,no charges,w - white,2020-05-09,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,vtx1300 (honda)
12472,17690294.0,23.0,"unsafe speed, fail to maintain financial responsibility, improper driver license type",w - white,2020-05-09,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxds (harley-davidson)
12473,17684692.0,50.0,no charges,w - white,2020-05-10,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhx (harley-davidson)
12474,17686541.0,34.0,no charges,b - black,2020-05-10,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,unknown (kawasaki)
12475,17688298.0,38.0,no charges,a - asian,2020-05-10,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,vrscd (harley-davidson)
12476,17689302.0,23.0,no charges,w - white,2020-05-10,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,yamaha,yzfr6 (yamaha)
12477,,,,,,,,,,0,,,,,,,,,
12478,17694004.0,24.0,no charges,h - hispanic,2020-05-10,sunday,1 - male,"2 - worn, damaged",98 - other/out of state,0,la - louisiana,1 - driver license,b - suspected minor injury,la - louisiana,mc - motorcycle,whi - white,,suzuki,gsx-r1000 (suzuki)
12479,17685280.0,25.0,no charges,h - hispanic,2020-05-11,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzf600 (yamaha)
12480,17685916.0,21.0,no charges,a - asian,2020-05-11,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ex500 (kawasaki)
12481,17686738.0,56.0,no charges,w - white,2020-05-11,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,unknown,unknown (unknown)
12482,17688644.0,21.0,no charges,w - white,2020-05-11,monday,2 - female,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,fxdl (harley-davidson)
12483,17693499.0,12.0,no charges,h - hispanic,2020-05-11,monday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,red - red,,polaris,predator (polaris)
12484,17687503.0,40.0,no charges,w - white,2020-05-12,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,yamaha,fjr1300 (yamaha)
12485,17687956.0,31.0,"fail to display dl on demand, expired drivers license, driving while license invalid (c)",b - black,2020-05-12,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,unknown (honda)
12486,17688100.0,28.0,no motorcycle license,w - white,2020-05-12,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,m109r / vzr1800 (suzuki)
12487,17691415.0,78.0,no charges,w - white,2020-05-12,tuesday,1 - male,1 - not worn,98 - other/out of state,0,mn - minnesota,1 - driver license,k - fatal injury,mn - minnesota,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
12488,17689742.0,38.0,no charges,b - black,2020-05-13,wednesday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kymco usa inc,unknown (kymco usa inc)
12489,17690344.0,43.0,"driving w/o proof financial responsibility, driving while license invalid",h - hispanic,2020-05-13,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
12490,17691726.0,22.0,no charges,h - hispanic,2020-05-14,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,whi - white,,suzuki,gsx (suzuki)
12491,17693302.0,68.0,no charges,w - white,2020-05-15,friday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdwg (harley-davidson)
12492,17693440.0,40.0,no charges,h - hispanic,2020-05-15,friday,1 - male,1 - not worn,98 - other/out of state,0,la - louisiana,1 - driver license,b - suspected minor injury,la - louisiana,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
12493,17691995.0,59.0,operating without motorcycle operator's license,h - hispanic,2020-05-16,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
12494,17693407.0,29.0,no charges,w - white,2020-05-16,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,cbr250 (honda)
12495,17693084.0,54.0,no charges,b - black,2020-05-19,tuesday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
12496,17693672.0,28.0,no charges,w - white,2020-05-20,wednesday,1 - male,99 - unknown if worn,98 - other/out of state,0,ca - california,1 - driver license,a - suspected serious injury,ca - california,mc - motorcycle,red - red,,suzuki,unknown (suzuki)
12497,17690884.0,51.0,no charges,w - white,2020-05-22,friday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson)
12498,17693819.0,26.0,no charges,b - black,2020-05-22,friday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,unknown (honda)
12499,17694642.0,21.0,"no insurance, no motorcycle endorsement",h - hispanic,2020-05-23,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,unknown (kawasaki)
12500,17751267.0,22.0,"drive on wrong side road-no passing zone, unsafe speed",w - white,2020-05-24,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzfr6 (yamaha)
12501,17692356.0,26.0,no charges,h - hispanic,2020-05-27,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
12502,17748723.0,65.0,no charges,w - white,2020-06-04,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fld (harley-davidson)
12503,17759618.0,24.0,"no valid texas driver license, failure to maintain financial responsibility (no insurance)",h - hispanic,2020-06-04,thursday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,grn - green,,kawasaki,zx636 (kawasaki)
12504,17748370.0,18.0,failure to maintain financial responsibility,b - black,2020-06-08,monday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,3 - occupational,n - not injured,tx - texas,mc - motorcycle,blu - blue,,unknown,unknown (unknown)
12505,17746826.0,29.0,"expired drivers license, fail to maint fin resp, expired reg",w - white,2020-06-12,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,rm500 (suzuki)
12506,17749335.0,26.0,no charges,w - white,2020-06-12,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
12507,17748948.0,54.0,no charges,h - hispanic,2020-06-13,saturday,2 - female,"3 - worn, not damaged",b - class b,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,unknown (suzuki)
12508,17746887.0,21.0,fail to maintain financial responsibility,w - white,2020-06-14,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gld - gold,,harley-davidson,fxs (harley-davidson)
12509,17749333.0,50.0,no charges,w - white,2020-06-14,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,red - red,,honda,rc1000vs (honda)
12510,17753789.0,39.0,no charges,w - white,2020-06-17,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,indian motorcycle co.,scout (indian motorcycle co.)
12511,17756791.0,62.0,no charges,w - white,2020-06-17,wednesday,1 - male,"4 - worn, unk damage",am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxs (harley-davidson)
12512,17757608.0,22.0,no charges,h - hispanic,2020-06-17,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,zx1000 (kawasaki)
12513,17748156.0,36.0,unsafe speed,w - white,2020-06-20,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,flstfi (harley-davidson)
12514,17748372.0,41.0,no charges,w - white,2020-06-20,saturday,2 - female,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,,victory motorcycles,unknown (victory motorcycles)
12515,17750381.0,27.0,no charges,w - white,2020-06-20,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
12516,17747619.0,27.0,no charges,w - white,2020-06-21,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,yamaha,fj600 (yamaha)
12517,17747715.0,45.0,no charges,w - white,2020-06-21,sunday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,blu - blue,,honda,z50 (honda)
12518,17757445.0,20.0,no charges,w - white,2020-06-21,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx-s750 (suzuki)
12519,17752432.0,30.0,unsafe speed,h - hispanic,2020-06-23,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,ple - purple,,victory motorcycles,unknown (victory motorcycles)
12520,17757806.0,73.0,no charges,w - white,2020-06-24,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,harley-davidson,flhr (harley-davidson)
12521,17746866.0,35.0,no charges,h - hispanic,2020-06-25,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,suzuki,unknown (suzuki)
12522,17748862.0,44.0,"unsafe speed, fail to drive in single lane",h - hispanic,2020-06-25,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,,yamaha,unknown (yamaha)
12523,17750219.0,51.0,no charges,w - white,2020-06-25,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhc (harley-davidson)
12524,17755143.0,44.0,no charges,w - white,2020-06-25,thursday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,unknown (suzuki)
12525,17759526.0,20.0,no charges,b - black,2020-06-25,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,kawasaki,ex650 (kawasaki)
12526,17748043.0,27.0,no charges,w - white,2020-06-26,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,triumph motorcycle,bonneville (triumph motorcycle)
12527,17748245.0,78.0,no charges,w - white,2020-06-26,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,suzuki,unknown (suzuki)
12528,17748384.0,52.0,no charges,w - white,2020-06-26,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,unknown,unknown (unknown)
12529,17751472.0,52.0,no charges,w - white,2020-06-26,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,ong - orange,,harley-davidson,flt (harley-davidson)
12530,17753767.0,76.0,no charges,w - white,2020-06-26,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,honda,vt750 (honda)
12531,17756943.0,36.0,no charges,w - white,2020-06-26,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,honda,unknown (honda)
12532,17757968.0,24.0,no charges,w - white,2020-06-26,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx (suzuki)
12533,17746953.0,23.0,no charges,w - white,2020-06-27,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,fz1 (yamaha)
12534,17747431.0,24.0,no charges,h - hispanic,2020-06-27,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,whi - white,,suzuki,gsx (suzuki)
12535,17747616.0,30.0,no charges,b - black,2020-06-27,saturday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,can-am,unknown (can-am)
12536,17748072.0,32.0,no charges,w - white,2020-06-27,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx1300 (suzuki)
12537,17748216.0,54.0,no charges,h - hispanic,2020-06-27,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,ca - california,1 - driver license,b - suspected minor injury,ca - california,mc - motorcycle,gld - gold,,harley-davidson,unknown (harley-davidson)
12538,17748596.0,25.0,no charges,i - amer. indian/alaskan native,2020-06-27,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,honda,vtx1300 (honda)
12539,17749036.0,35.0,no charges,w - white,2020-06-27,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flst (harley-davidson)
12540,17749512.0,36.0,no charges,w - white,2020-06-27,saturday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
12541,17754239.0,50.0,no charges,w - white,2020-06-27,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxs (harley-davidson)
12542,17758471.0,52.0,unsafe speed,w - white,2020-06-27,saturday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,bmw,unknown (bmw)
12543,17759396.0,,"operation of motor veh under improper registr (no registr), fail to maintain financial responsibility",w - white,2020-06-27,saturday,1 - male,"4 - worn, unk damage",99 - unknown,0,un - unknown,99 - unknown,b - suspected minor injury,un - unknown,mc - motorcycle,whi - white,,kawasaki,zx1000 (kawasaki)
12544,17749125.0,33.0,"failure to control speed/ca, nol, fictitious  plate, unregistrate vehicle, ftmfr",h - hispanic,2020-06-28,sunday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,blk - black,,honda,unknown (honda)
12545,17749376.0,38.0,no charges,w - white,2020-06-28,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,fxst (harley-davidson)
12546,17750718.0,41.0,improper driver license for type vehicle,w - white,2020-06-28,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,kawasaki,vn900 (kawasaki)
12547,17754479.0,39.0,no charges,w - white,2020-06-28,sunday,1 - male,"2 - worn, damaged",98 - other/out of state,0,ok - oklahoma,1 - driver license,b - suspected minor injury,ok - oklahoma,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
12548,17755022.0,32.0,no charges,b - black,2020-06-28,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx (suzuki)
12549,17757223.0,33.0,"no driver license - motorcycle, expired registration",b - black,2020-06-28,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,ninja zx (kawasaki)
12550,17751578.0,51.0,no charges,h - hispanic,2020-06-29,monday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fls (harley-davidson)
12551,17751863.0,51.0,failed to maintain single lane (accident),b - black,2020-06-29,monday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,honda,unknown (honda)
12552,17752341.0,46.0,"no motorcycle license, expired drivers license",h - hispanic,2020-06-29,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cmx250 (honda)
12553,17758436.0,24.0,unsafe speed,w - white,2020-06-29,monday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx-r750 (suzuki)
12554,17752503.0,32.0,no charges,w - white,2020-06-30,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,yamaha,xvs650 (yamaha)
12555,17755021.0,48.0,no charges,b - black,2020-06-30,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,kawasaki,ninja zx (kawasaki)
12556,17757408.0,21.0,no charges,w - white,2020-06-30,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cb400 (honda)
12557,17753136.0,51.0,no charges,w - white,2020-07-01,wednesday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx (suzuki)
12558,17753200.0,38.0,no charges,w - white,2020-07-01,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,ninja zx (kawasaki)
12559,17753644.0,21.0,no charges,w - white,2020-07-01,wednesday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,yamaha,fz6 (yamaha)
12560,17754871.0,43.0,no charges,b - black,2020-07-01,wednesday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
12561,17755914.0,34.0,"no motorcycle license, fmfr, no helmet",w - white,2020-07-01,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,triumph motorcycle,thruxton (triumph motorcycle)
12562,17757828.0,58.0,no charges,w - white,2020-07-01,wednesday,1 - male,"4 - worn, unk damage",am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,honda,gl1100 (honda)
12563,17758883.0,30.0,"improper dl for type vehicle (m), unsafe speed",w - white,2020-07-01,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,tea - teal(green),,harley-davidson,flstfi (harley-davidson)
12564,17754456.0,44.0,no charges,b - black,2020-07-02,thursday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,honda,vfr800 (honda)
12565,17754571.0,24.0,dwi,w - white,2020-07-02,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yz125 (yamaha)
12566,17754767.0,49.0,"no dl, no insurance",w - white,2020-07-02,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,tan - tan,,yamaha,xvz13 (yamaha)
12567,17755275.0,25.0,no charges,h - hispanic,2020-07-02,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,vt700 (honda)
